Row.names	PathwayMutatedGenes	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_MutationRate	BRCAControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	SLC6A12(2);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_P53_INDEPENDENT_DNA_DAMAGE_RESPONSE	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	PRKAG3(1),RPTOR(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_SIGNALING_BY_BMP	SMAD6(1),SMAD7(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_SIGNALING_BY_NOTCH	DLL4(2);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_SIGNALING_BY_WNT	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_TRNA_AMINOACYLATION	HARS(1),KARS(1),NARS(1),NARS2(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
SA_PTEN_PATHWAY	PTK2B(1),RBL2(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
ST_JNK_MAPK_PATHWAY	MAP3K2(1),MAP3K9(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
BIOCARTA_PROTEASOME_PATHWAY	PSMB4(1),RPN1(2);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	FMO3(1),GSTA5(1),GSTM5(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	SLC6A12(2),SLC7A3(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC	CDC27(1),PSMB4(1),PSMD1(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_CDC20_PHOSPHO_APC_MEDIATED_DEGRADATION_OF_CYCLIN_A	CDC27(1),PSMB4(1),PSMD1(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_CELL_CYCLE_CHECKPOINTS	CDC27(1),CDC7(1),MDM2(1),PSMB4(1),PSMD1(1);ORC6(1)	2	5	8	1	0.714285714286	0.111111111111	0.0646425470714314	0.999125874125874	-2.47228018480295	0.999999999999999
REACTOME_GAP_JUNCTION_TRAFFICKING	DAB2(1),GJB7(1),GJD3(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_PYRUVATE_METABOLISM	LDHA(1),PDHX(1),SLC16A8(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE	LDHA(1),PDHX(1),SLC16A8(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE	CDC27(1),PSMB4(1),PSMD1(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
REACTOME_STABILIZATION_OF_P53	MDM2(1),PSMB4(1),PSMD1(1);	4	3	9	0	0.428571428571	0	NA	1	-2.17881911760769	0.999999999999999
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	ACY3(1),AGXT(2),GLUL(1);	3	4	9	0	0.571428571429	0	NA	1	-2.61861468283191	1
KEGG_CALCIUM_SIGNALING_PATHWAY	ADRA1B(1),AVPR1B(1),CCKAR(1),PDGFRA(1),PTGER1(1),PTK2B(1),VDAC3(1);AGTR1(1),AVPR1B(1),PTAFR(1),TACR3(1)	1	6	6	3	0.857142857143	0.333333333333	0.0997412152934015	0.996853146853147	-2.09523809523809	1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	AP1B1(1),NUP93(1),PSMB4(1),PSMD1(1);	3	4	9	0	0.571428571429	0	NA	1	-2.61861468283191	1
BIOCARTA_ACTINY_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_AGPCR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_AHSP_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_ARENRF2_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_ASBCELL_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_BAD_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_SRC_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_BARR_MAPK_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_BCR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_BLYMPHOCYTE_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CACAM_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CARM1_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CD40_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CDK5_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CDMAC_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CELLCYCLE_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CFTR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CK1_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CLASSIC_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_COMP_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CREB_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CSK_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_CTLA4_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_DC_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_EGFR_SMRTE_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF2_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF4_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_EPHA4_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_FCER1_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_FIBRINOLYSIS_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_FREE_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_GATA3_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_GPCR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_GRANULOCYTES_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_IGF1MTOR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_IGF1R_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_IL5_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_KREB_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_LAIR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_LECTIN_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_LONGEVITY_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_LYM_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_MAL_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_MONOCYTE_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_MPR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_MTA3_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_MTOR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_NFAT_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_NGF_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_NO1_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_NOS1_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_P27_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_P35ALZHEIMERS_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_PLATELETAPP_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_PML_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_PTC1_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_PTDINS_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_PTEN_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_RAB_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_RACCYCD_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_RANKL_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_RANMS_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_RB_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_RELA_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_RNA_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_SALMONELLA_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_SHH_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_SKP2E2F_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_SPPA_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_SRCRPTP_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_TCAPOPTOSIS_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_TCRA_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_TCYTOTOXIC_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_TEL_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_THELPER_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_TRKA_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_VDR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
BIOCARTA_VIP_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_ASTHMA	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_CAFFEINE_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_CITRATE_CYCLE_TCA_CYCLE	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_CYANOAMINO_ACID_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_D_ARGININE_AND_D_ORNITHINE_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_D_GLUTAMINE_AND_D_GLUTAMATE_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_DORSO_VENTRAL_AXIS_FORMATION	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_ENDOCRINE_AND_OTHER_FACTOR_REGULATED_CALCIUM_REABSORPTION	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_LIPOIC_ACID_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_LONG_TERM_POTENTIATION	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_LYSINE_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_METABOLIC_PATHWAYS	ACER1(1),AGXT(2),B4GALT7(1),CEL(1),CHKB(1),CYP11B1(1),CYP7A1(1),DEGS1(1),GALNTL2(1),GLUL(1),GMPS(1),GRHPR(1),HADHA(1),LDHA(1),MCCC2(1),MPI(1),NDST2(1),NME7(1),OLAH(1),PDHX(1),PGM2(1),PI4K2A(1),PNLIPRP2(1),PNMT(1),POLE2(1),POLR1A(1),RPN1(2),ST3GAL4(1),ST6GALNAC1(1),TGDS(1),UQCRC1(1);ACADS(1),ACADVL(1),ACSL6(1),ALG6(2),ATP6V1D(1),B3GNT5(1),B4GALT6(1),BTD(1),CEL(1),COX4I2(1),COX6A2(1),CSGALNACT2(1),CTH(1),CYP27A1(1),CYP2U1(1),DGKD(1),DHODH(2),DPYS(1),ENO1(1),ENPP1(1),FLAD1(1),GCNT2(1),GPAA1(2),HADHA(2),HAO2(1),HSD3B1(1),HYAL3(1),INPP4A(1),LCT(1),MAN2A1(1),MCAT(1),MGAT4A(1),MLYCD(1),NDUFA1(1),NME6(1),NT5C1A(1),PI4K2A(1),PIP5KL1(1),PLA2G12B(1),POLA2(1),POLR1C(1),PON2(1),PRPS1L1(1),RRM1(1),SMPD3(3),XYLT2(1)	0	7	0	9	1	1	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_PRIMARY_IMMUNODEFICIENCY	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_PRION_DISEASES	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_RETINOL_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_THYROID_CANCER	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	;	7	0	9	0	0	0	NA	NA	NA	NA
KEGG_VITAMIN_B6_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PREREPLICATIVE_COMPLEX	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_A_THIRD_PROTEOLYTIC_CLEAVAGE_RELEASES_NICD	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_BETACATENIN_PHOSPHORYLATION_CASCADE	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_BOTULINUM_NEUROTOXICITY	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CD28_CO_STIMULATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CENTROSOME_MATURATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CHOLESTEROL_BIOSYNTHESIS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CITRIC_ACID_CYCLE	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CLASS_C3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CLASSICAL_ANTIBODY_MEDIATED_COMPLEMENT_ACTIVATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_COMPLEMENT_CASCADE	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CREB_PHOPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CTLA4_INHIBITORY_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_CYCLIN_A1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_DARPP32_EVENTS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_DEADENYLATION_OF_MRNA	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_DOWNSTREAM_TCR_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_ETHANOL_OXIDATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_FRS2_MEDIATED_ACTIVATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_G1_PHASE	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_G2_M_TRANSITION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_GAB1_SIGNALOSOME	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_GLUCURONIDATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_GRB2_EVENTS_IN_EGFR_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_HORMONE_SENSITIVE_LIPASE_HSL_MEDIATED_TRIACYLGLYCEROL_HYDROLYSIS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_HUMAN_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_JNK_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_LIPOPROTEIN_METABOLISM	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_METABOLISM_OF_NITRIC_OXIDE	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_OPSINS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_P2Y_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_PD1_SIGNALING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_PECAM1_INTERACTIONS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_POST_NMDA_RECEPTOR_ACTIVATION_EVENTS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_PROSTANOID_HORMONES	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_PURINE_SALVAGE_REACTIONS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SEROTONIN_RECEPTORS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SHC_MEDIATED_SIGNALLING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SHC_RELATED_EVENTS	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SIGNAL_ATTENUATION	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SIGNALING_BY_VEGF	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_SOS_MEDIATED_SIGNALLING	;	7	0	9	0	0	0	NA	NA	NA	NA
REACTOME_TAT_MEDIATED_HIV1_ELONGATION_ARREST_AND_RECOVERY	;	7	0	9	0	0	0	NA	NA	NA	NA
