Row.names	PathwayMutatedGenes	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCACancer_NumNonMuts	BRCACancer_NumMuts	BRCAControl_MutationRate	BRCACancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
KEGG_PPAR_SIGNALING_PATHWAY	ACSL6(1),ANGPTL4(1),CYP27A1(1);SLC27A4(1)	6	3	7	1	0.333333333333	0.125	0.306962897834348	0.947058823529412	-1.0107594250783	0.999999700221403
KEGG_PROTEIN_EXPORT	SEC62(1),SRP14(2);SRP14(1)	6	3	7	1	0.333333333333	0.125	0.306962897834348	0.947058823529412	-1.0107594250783	0.999999700221403
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	CYP27A1(1),CYP2S1(1),CYP2U1(1);CYP3A7(1)	6	3	7	1	0.333333333333	0.125	0.306962897834348	0.947058823529412	-1.0107594250783	0.999999700221403
REACTOME_MEMBRANE_TRAFFICKING	COPB2(1),COPE(1),SH3GL2(1);TFRC(1)	6	3	7	1	0.333333333333	0.125	0.306962897834348	0.947058823529412	-1.0107594250783	0.999999700221403
REACTOME_PACKAGING_OF_TELOMERE_ENDS	HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1);HIST3H3(1)	6	3	7	1	0.333333333333	0.125	0.306962897834348	0.947058823529412	-1.0107594250783	0.999999700221403
REACTOME_PYRIMIDINE_METABOLISM	DHODH(2),DPYS(1),NT5C1A(1);NT5C1A(1)	6	3	7	1	0.333333333333	0.125	0.306962897834348	0.947058823529412	-1.0107594250783	0.999999700221403
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	HGF(1),IFNA14(1),IFNA6(1),IL11(1),IL17A(1),IL17RB(1),IL25(1),IL2RA(1),PDGFB(1),TGFB2(1),TGFBR1(2);CCL25(1),CCR6(1),IFNAR1(1),IL10RA(1),IL18R1(1),IL2RA(1),IL5(1),INHBA(1),INHBE(1),MPL(2),PDGFRA(1),TGFBR2(1),TNFSF18(1)	0	9	1	7	1	0.875	NA	1	-1.09330348028349	0.999999766845932
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOLGPI_ANCHOR_BIOSYNTHESIS	GPAA1(2),GPLD1(2),PIGG(1),PIGZ(1);PIGF(1),PIGL(1),PIGM(1)	3	6	5	3	0.666666666667	0.375	0.323470151523401	0.955532702591526	-1.20257247413848	0.999999766845932
KEGG_LEISHMANIASIS	IRAK1(1),MAPK13(1),NCF2(2),TGFB2(1);JAK2(1),NFKB1(1)	4	5	6	2	0.555555555556	0.25	0.28941461613366	0.963595228301111	-1.27770876280148	0.999999766845932
KEGG_PARKINSONS_DISEASE	CASP3(1),CASP9(1),COX4I2(1),COX6A2(1),NDUFA1(1);COX6A2(1),NDUFA1(1),NDUFB8(1)	4	5	6	2	0.555555555556	0.25	0.28941461613366	0.963595228301111	-1.27770876280148	0.999999766845932
KEGG_PEROXISOME	ABCD1(1),ACSL6(1),ECH1(1),HACL1(1),HAO2(1),MLYCD(1),PEX12(1);CRAT(1),PEX11A(1)	4	5	6	2	0.555555555556	0.25	0.28941461613366	0.963595228301111	-1.27770876280148	0.999999766845932
KEGG_TIGHT_JUNCTION	ACTN3(2),CLDN23(1),GNAI2(1),HCLS1(1),RAB13(1);MYL2(1),PRKCZ(1),RRAS(1)	4	5	6	2	0.555555555556	0.25	0.28941461613366	0.963595228301111	-1.27770876280148	0.999999766845932
BIOCARTA_CELL2CELL_PATHWAY	ACTN3(2);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
BIOCARTA_D4GDI_PATHWAY	CASP3(1),CASP9(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
BIOCARTA_ERYTH_PATHWAY	IL11(1),TGFB2(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
BIOCARTA_HSP27_PATHWAY	CASP3(1),CASP9(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
BIOCARTA_MET_PATHWAY	HGF(1),RASA1(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
KEGG_COLLECTING_DUCT_ACID_SECRETION	ATP6V1D(1),CLCNKB(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
KEGG_FATTY_ACID_ELONGATION_IN_MITOCHONDRIA	HADHA(2);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
KEGG_REGULATION_OF_AUTOPHAGY	IFNA14(1),IFNA6(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
KEGG_VIBRIO_CHOLERAE_INFECTION	ATP6V1D(1),PDIA4(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	RHCG(1),SLC44A5(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	SLC13A1(1),SLC13A3(1),SLC16A7(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_CELL_CELL_ADHESION_SYSTEMS	CADM1(1),CLDN23(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_CELL_JUNCTION_ORGANIZATION	CADM1(1),CLDN23(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_COPI_MEDIATED_TRANSPORT	COPB2(1),COPE(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	SLC2A3(1),SLC2A5(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_G_PROTEIN_ACTIVATION	GNAI2(1),GNAT3(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	CASP3(1),CASP9(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_MITOTIC_PROMETAPHASE	AURKB(1),RCC2(2);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_MYD88_CASCADE	IRAK1(1),TLR10(1),TLR6(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_RNA_POLYMERASE_I_CHAIN_ELONGATION	ERCC3(1),POLR1C(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	ERCC3(1),POLR1C(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	ERCC3(1),POLR1C(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	ERCC3(1),POLR1C(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
REACTOME_TOLL_LIKE_RECEPTOR_9_CASCADE	IRAK1(1),TLR10(1),TLR6(1);	7	2	8	0	0.222222222222	0	NA	1	-1.41944172645967	0.999999999940468
KEGG_CARBOHYDRATE_DIGESTION_AND_ABSORPTION	GNAT3(1),LCT(1),PIK3R5(1),SLC2A5(1);SLC37A4(1)	5	4	7	1	0.444444444444	0.125	0.197677295824959	0.979638009049774	-1.44281425102574	0.999999999940522
KEGG_VEGF_SIGNALING_PATHWAY	CASP9(1),MAPK13(1),PIK3R5(1),PLA2G12B(1);PLA2G2D(1)	5	4	7	1	0.444444444444	0.125	0.197677295824959	0.979638009049774	-1.44281425102574	0.999999999940522
REACTOME_METABLISM_OF_NUCLEOTIDES	DHODH(2),DPYS(1),NT5C1A(1),RRM1(1);NT5C1A(1),SLC29A2(1)	5	4	7	1	0.444444444444	0.125	0.197677295824959	0.979638009049774	-1.44281425102574	0.999999999940522
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	ACTN3(2),CLDN23(1),GNAI2(1),MAPK13(1),NCF2(2),PIK3R5(1),TXK(1);MYL2(1),SIPA1(1)	3	6	6	2	0.666666666667	0.25	0.187733610558304	0.987782805429864	-1.71796067734069	0.999999999960428
KEGG_PHAGOSOME	ATP6V1D(1),MARCO(2),NCF2(2),TLR6(1);C1R(1),DYNC1LI1(1),RILP(1),TFRC(1)	3	6	6	2	0.666666666667	0.25	0.187733610558304	0.987782805429864	-1.71796067734069	0.999999999960428
KEGG_PYRIMIDINE_METABOLISM	CANT1(1),DHODH(2),DPYS(1),NME6(1),NT5C1A(1),POLA2(1),POLR1C(1),POLR3E(1),RRM1(1);NT5C1A(1),POLA2(1),POLR3GL(1)	3	6	6	2	0.666666666667	0.25	0.187733610558304	0.987782805429864	-1.71796067734069	0.999999999960428
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	ABCD1(1),RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1),SLC5A8(1);SLC15A1(1),SLC29A2(1),SLC37A4(1),SLC5A11(1),SLC7A6(1),SLC9A9(1)	2	7	5	3	0.777777777778	0.375	0.192784862689451	0.986631016042781	-1.68425246005649	0.999999999960428
KEGG_PURINE_METABOLISM	ADCY5(1),CANT1(1),ENPP1(1),ENTPD2(1),NME6(1),NPR2(1),NT5C1A(1),POLA2(1),POLR1C(1),POLR3E(1),PRPS1L1(1),RRM1(1);ADCY5(1),ENTPD2(1),NPR2(1),NT5C1A(1),POLA2(1),POLR3GL(1)	1	8	4	4	0.888888888889	0.5	0.142710448345674	0.990950226244344	-1.75646952298786	0.999999999960461
KEGG_LYSINE_DEGRADATION	BBOX1(1),GLT25D1(1),HADHA(2),PLOD2(1);ALDH3A2(1)	4	5	7	1	0.555555555556	0.125	0.131011690527339	0.993212669683258	-1.85416311996029	0.999999999999997
KEGG_RHEUMATOID_ARTHRITIS	ATP6V1D(1),IL11(1),IL17A(1),TGFB2(1);	6	3	8	0	0.333333333333	0	NA	1	-1.79947082168487	0.999999999999997
KEGG_RIBOFLAVIN_METABOLISM	ACPP(1),ENPP1(1),FLAD1(1);	6	3	8	0	0.333333333333	0	NA	1	-1.79947082168487	0.999999999999997
KEGG_TASTE_TRANSDUCTION	GNAT3(1),TAS2R39(1),TAS2R8(1);	6	3	8	0	0.333333333333	0	NA	1	-1.79947082168487	0.999999999999997
KEGG_VIRAL_MYOCARDITIS	CASP3(1),CASP9(1),SGCA(1);	6	3	8	0	0.333333333333	0	NA	1	-1.79947082168487	0.999999999999997
REACTOME_GLUCOSE_AND_OTHER_SUGAR_SLC_TRANSPORTERS	RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1);SLC5A11(1)	4	5	7	1	0.555555555556	0.125	0.131011690527339	0.993212669683258	-1.85416311996029	0.999999999999997
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	ACADS(1),ACADVL(1),HADHA(2);	6	3	8	0	0.333333333333	0	NA	1	-1.79947082168487	0.999999999999997
REACTOME_MITOTIC_M_M_G1_PHASES	AURKB(1),ORC6(1),RCC2(2);	6	3	8	0	0.333333333333	0	NA	1	-1.79947082168487	0.999999999999997
REACTOME_RNA_POLYMERASE_I_III_AND_MITOCHONDRIAL_TRANSCRIPTION	ERCC3(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),POLR1C(1),POLR3E(1);GTF3A(1)	4	5	7	1	0.555555555556	0.125	0.131011690527339	0.993212669683258	-1.85416311996029	0.999999999999997
REACTOME_RNA_POLYMERASE_I_PROMOTER_OPENING	HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1);	6	3	8	0	0.333333333333	0	NA	1	-1.79947082168487	0.999999999999997
BIOCARTA_ARAP_PATHWAY	CYTH2(1),CYTH4(1),GPLD1(2);	5	4	8	0	0.444444444444	0	NA	1	-2.15628677350037	1
REACTOME_RNA_POLYMERASE_I_PROMOTER_CLEARANCE	ERCC3(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),POLR1C(1);	5	4	8	0	0.444444444444	0	NA	1	-2.15628677350037	1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	RHCG(1),SLC13A1(1),SLC13A3(1),SLC16A7(1),SLC24A2(1),SLC26A1(1),SLC2A3(1),SLC2A5(1),SLC39A2(1),SLC44A5(1),SLC5A8(1);SLC15A1(1),SLC5A11(1),SLC7A6(1),SLC9A9(1)	2	7	6	2	0.777777777778	0.25	0.113277150060118	0.996997120526532	-2.17608352463154	1
BIOCARTA_ACTINY_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AGPCR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AHSP_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAP95_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAPCENTROSOME_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ARENRF2_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ASBCELL_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ATRBRCA_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BAD_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_SRC_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BARR_MAPK_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BLYMPHOCYTE_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CACAM_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CALCINEURIN_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CARM1_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CCR5_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CDK5_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CFTR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CK1_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CREB_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CSK_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CTLA4_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CTL_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_EGFR_SMRTE_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF2_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF4_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ETS_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_GPCR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_GRANULOCYTES_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_HER2_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_IGF1MTOR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_IGF1R_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_IL7_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_KREB_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_LAIR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_LECTIN_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_LEPTIN_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_LONGEVITY_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_LYM_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MAL_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MONOCYTE_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MPR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MTA3_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MTOR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NDKDYNAMIN_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NFAT_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NGF_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NO1_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NOS1_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_P35ALZHEIMERS_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PARKIN_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PLATELETAPP_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PLCE_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PML_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PPARA_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PROTEASOME_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PTEN_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PYK2_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_RAB_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_RANMS_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_RB_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_SALMONELLA_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_SARS_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_SHH_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_TCAPOPTOSIS_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_TCRA_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_TCYTOTOXIC_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_TEL_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_THELPER_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_TRKA_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_VDR_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_AFRICAN_TRYPANOSOMIASIS	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_CAFFEINE_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_CYANOAMINO_ACID_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_D_ARGININE_AND_D_ORNITHINE_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_D_GLUTAMINE_AND_D_GLUTAMATE_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_DORSO_VENTRAL_AXIS_FORMATION	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_GRAFT_VERSUS_HOST_DISEASE	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_LIPOIC_ACID_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_LYSINE_BIOSYNTHESIS	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_METABOLIC_PATHWAYS	ACADS(1),ACADVL(1),ACSL6(1),ALG6(2),ATP6V1D(1),B3GNT5(1),B4GALT6(1),BTD(1),CEL(1),COX4I2(1),COX6A2(1),CSGALNACT2(1),CTH(1),CYP27A1(1),CYP2U1(1),DGKD(1),DHODH(2),DPYS(1),ENO1(1),ENPP1(1),FLAD1(1),GCNT2(1),GPAA1(2),HADHA(2),HAO2(1),HSD3B1(1),HYAL3(1),INPP4A(1),LCT(1),MAN2A1(1),MCAT(1),MGAT4A(1),MLYCD(1),NDUFA1(1),NME6(1),NT5C1A(1),PI4K2A(1),PIP5KL1(1),PLA2G12B(1),POLA2(1),POLR1C(1),PON2(1),PRPS1L1(1),RRM1(1),SMPD3(3),XYLT2(1);ADH4(1),ALDH3A2(1),ALG9(1),ALPL(1),B3GNT1(1),BDH2(1),CHSY1(1),CNDP1(1),COASY(1),COX6A2(1),CYP3A7(1),ENO1(1),GAL3ST1(1),GAPDHS(1),GBA(1),GLYCTK(1),GNE(1),HSD17B6(1),HYAL3(1),INPP5E(1),MCCC1(1),MGAT4B(1),MPI(1),MPST(1),MUT(1),MVD(2),NDST2(1),NDUFA1(1),NDUFB8(1),NT5C1A(1),PDHA2(1),PI4K2B(1),PIGF(1),PIGL(1),PIGM(1),PLA2G2D(1),PMM2(1),POLA2(1),POLR3GL(1),PON1(1),QARS(1),RDH8(1),ST6GALNAC6(1),SUCLG1(1),TPH2(1),UGT8(1)	0	9	0	8	1	1	NA	NA	NA	NA
KEGG_MUCIN_TYPE_O_GLYCAN_BIOSYNTHESIS	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_PRIMARY_IMMUNODEFICIENCY	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_PROTEASOME	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_THIAMINE_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_TYPE_I_DIABETES_MELLITUS	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_UBIQUINONE_AND_OTHER_TERPENOID_QUINONE_BIOSYNTHESIS	;	9	0	8	0	0	0	NA	NA	NA	NA
KEGG_VITAMIN_B6_METABOLISM	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_CHAPERONES_BY_IRE1_ALPHA	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_AMINE_DERIVED_HORMONES	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_APCDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PREREPLICATIVE_COMPLEX	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_BETACATENIN_PHOSPHORYLATION_CASCADE	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_BOTULINUM_NEUROTOXICITY	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CD28_CO_STIMULATION	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CDC20_PHOSPHO_APC_MEDIATED_DEGRADATION_OF_CYCLIN_A	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CELLEXTRACELLULAR_MATRIX_INTERACTIONS	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CONVERSION_FROM_APC_CDC20_TO_APC_CDH1_IN_LATE_ANAPHASE	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CREB_PHOPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_CTLA4_INHIBITORY_SIGNALING	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_DARPP32_EVENTS	;	9	0	8	0	0	0	NA	NA	NA	NA
REACTOME_DEADENYLATION_OF_MRNA	;	9	0	8	0	0	0	NA	NA	NA	NA
