Row.names	PathwayMutatedGenes	BRCA12Cancer_NumNonMuts	BRCA12Cancer_NumMuts	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCA12Cancer_MutationRate	BRCAXCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_GS_ALPHA_MEDIATED_EVENTS_IN_GLUCAGON_SIGNALLING	ADCY5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR	RPA1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_JNK_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	TLR3(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_MAP_KINASES_ACTIVATION_IN_TLR_CASCADE	TLR3(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_MEMBRANE_TRAFFICKING	TFRC(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_MICRORNA_BIOGENESIS	DGCR8(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_P53_INDEPENDENT_DNA_DAMAGE_RESPONSE	CDC25A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_P75NTR_SIGNALS_VIA_NFKB	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_PHOSPHOLIPASE_CMEDIATED_CASCADE	FGFR2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_PKA_ACTIVATION	ADCY5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_POLYMERASE_SWITCHING	POLA2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS	PFKFB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	GTF3A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION	GTF3A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	CCNE1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_SMOOTH_MUSCLE_CONTRACTION	TLN1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS	F2R(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_XENOBIOTICS	CYP3A7(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
SA_G2_AND_M_PHASES	CDC25A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
SA_REG_CASCADE_OF_CYCLIN_EXPR	CCNE1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
ST_ERK1_ERK2_MAPK_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
ST_IL_13_PATHWAY	JAK2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
ST_INTERFERON_GAMMA_PATHWAY	JAK2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
ST_INTERLEUKIN_13_PATHWAY	JAK2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
ST_JAK_STAT_PATHWAY	JAK2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
ST_STAT3_PATHWAY	JAK2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
ST_TYPE_I_INTERFERON_PATHWAY	IFNAR1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_CARDIACEGF_PATHWAY	ADAM12(1),AGTR1(1),NFKB1(1);AGTR1(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
KEGG_BASAL_CELL_CARCINOMA	APC2(1),DVL3(1),FZD1(1),FZD7(1);WNT2B(2)	4	4	9	2	0.5	0.181818181818	0.242522207487985	0.976264189886481	-1.4731473687867	0.99999999988514
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	IL33(1),IRF3(1),NFKB1(1),POLR3GL(1);RIPK3(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
KEGG_GNRH_SIGNALING_PATHWAY	ADCY5(1),CALML5(1),ITPR1(1),ITPR2(1),PLA2G2D(1);PLA2G6(1),PTK2B(1)	4	4	9	2	0.5	0.181818181818	0.242522207487985	0.976264189886481	-1.4731473687867	0.99999999988514
KEGG_HUNTINGTONS_DISEASE	COX6A2(1),CREB3L4(1),ITPR1(1),NDUFA1(1),NDUFB8(1);NDUFA6(1),NDUFV1(1),UCP1(1)	4	4	9	2	0.5	0.181818181818	0.242522207487985	0.976264189886481	-1.4731473687867	0.99999999988514
KEGG_INFLUENZA_A	IFNAR1(1),IL33(1),IRF3(1),JAK2(1),NFKB1(1),PABPN1(1),TLR3(1),TMPRSS13(1);OAS1(2),PIK3CA(2),PIK3R5(1),TNFRSF10A(1),TNFRSF10C(1)	2	6	6	5	0.75	0.454545454545	0.297822381791627	0.962887989203778	-1.28785650604611	0.99999999988514
KEGG_LONG_TERM_DEPRESSION	ARAF(1),ITPR1(1),ITPR2(1),PLA2G2D(1);IGF1R(1),PLA2G6(1)	4	4	9	2	0.5	0.181818181818	0.242522207487985	0.976264189886481	-1.4731473687867	0.99999999988514
KEGG_MELANOGENESIS	ADCY5(1),CALML5(1),CREB3L4(1),DVL3(1),FZD1(1),FZD7(1);WNT2B(2)	4	4	9	2	0.5	0.181818181818	0.242522207487985	0.976264189886481	-1.4731473687867	0.99999999988514
KEGG_PATHWAYS_IN_CANCER	APC2(1),ARAF(1),CCDC6(1),CCNE1(1),DVL3(1),EGLN3(1),ERBB2(1),FGF13(1),FGFR2(1),FZD1(1),FZD7(1),ITGA3(1),NFKB1(1),NFKB2(1),PDGFRA(1),TFG(1),TGFBR2(1);IGF1R(1),MDM2(3),MTOR(1),PIK3CA(2),PIK3R5(1),TGFB2(1),TGFBR1(3),TRAF2(3),WNT2B(2),ZBTB16(1)	0	8	2	9	1	0.818181818182	NA	1	-1.27501703878727	0.99999999988514
KEGG_PYRUVATE_METABOLISM	ACOT12(1),ALDH3A2(1),PDHA2(1);ACYP2(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	C1QB(1),C1R(1),HIST3H3(1);HIST1H2AB(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	ADCY5(1),AGTR1(1),ARAF(1),CALML5(1),ITPR1(1),ITPR2(1),KCNMA1(1),KCNU1(1),NPR2(1),PLA2G2D(1);ADORA2B(1),ADRA1B(2),AGTR1(1),ARHGEF12(1),PLA2G6(1)	2	6	6	5	0.75	0.454545454545	0.297822381791627	0.962887989203778	-1.28785650604611	0.99999999988514
REACTOME_GLUCOSE_METABOLISM	ENO1(1),GAPDHS(1),PFKFB1(1);PFKP(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
REACTOME_GLYCOLYSIS	ENO1(1),GAPDHS(1),PFKFB1(1);PFKP(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
REACTOME_HEMOSTASIS	ADRA2C(4),COL1A2(1),F2R(1),FGB(1),ITGA3(1),ITPR1(1),ITPR2(1),L1CAM(1),PRKCZ(1),SERPINB2(1),SIRPA(1),SLC7A6(1),SPARC(1),SYK(1),TLN1(1);ADRA2C(1),COL1A1(1),FGB(1),ITGA4(2),KLKB1(1),LAMP2(1),PF4V1(1),PIK3CA(2),PIK3R5(1),PROC(1),PTPN6(1),SERPINC1(1),SERPINF2(1),TGFB2(1),YES1(1)	0	8	2	9	1	0.818181818182	NA	1	-1.27501703878727	0.99999999988514
REACTOME_MUSCLE_CONTRACTION	MYL1(1),MYL2(1),TLN1(1);TNNI2(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
REACTOME_PLATELET_ACTIVATION	COL1A2(1),F2R(1),FGB(1),ITPR1(1),ITPR2(1),PRKCZ(1),SPARC(1),SYK(1),TLN1(1);COL1A1(1),FGB(1),LAMP2(1),PIK3CA(2),PIK3R5(1),SERPINF2(1),TGFB2(1)	2	6	6	5	0.75	0.454545454545	0.297822381791627	0.962887989203778	-1.28785650604611	0.99999999988514
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1	ADCY5(1),CACNB3(1),ITPR1(1),ITPR2(1);GLP1R(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
REACTOME_TOLL_RECEPTOR_CASCADES	IRF3(1),NFKB1(1),NFKB2(1),TLR3(1);RIPK3(1),TLR10(1)	4	4	9	2	0.5	0.181818181818	0.242522207487985	0.976264189886481	-1.4731473687867	0.99999999988514
REACTOME_VIRAL_DSRNA_TLR3_TRIF_COMPLEX_ACTIVATES_RIP1	NFKB1(1),NFKB2(1),TLR3(1);RIPK3(1)	5	3	10	1	0.375	0.0909090909091	0.184326111523789	0.981940144478844	-1.49968431021433	0.99999999988514
KEGG_GLUTAMATERGIC_SYNAPSE	ADCY5(1),GRM2(1),GRM7(1),ITPR1(1),ITPR2(1),PLA2G2D(1);GRIK1(1),PLA2G6(1),SLC1A3(1)	3	5	8	3	0.625	0.272727272727	0.245433878589118	0.978447249345082	-1.53552121874728	0.999999999885142
BIOCARTA_CELLCYCLE_PATHWAY	CCNE1(1),CDC25A(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
BIOCARTA_CLASSIC_PATHWAY	C1QB(1),C1R(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
BIOCARTA_COMP_PATHWAY	C1QB(1),C1R(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
BIOCARTA_EPONFKB_PATHWAY	JAK2(1),NFKB1(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
BIOCARTA_IL2_PATHWAY	IL2RA(1),SYK(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
BIOCARTA_RANKL_PATHWAY	IFNAR1(1),NFKB1(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
BIOCARTA_RHO_PATHWAY	MYL2(1),TLN1(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
BIOCARTA_TH1TH2_PATHWAY	IL18R1(1),IL2RA(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
KEGG_CHOLINERGIC_SYNAPSE	ADCY5(1),CHRM5(1),CREB3L4(1),ITPR1(1),ITPR2(1),JAK2(1);ACHE(1),PIK3CA(2),PIK3R5(1),SLC5A7(1)	2	6	7	4	0.75	0.363636363636	0.20952846292271	0.985115503691355	-1.6653024719949	0.999999999999992
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	COASY(1),VNN2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
KEGG_PRION_DISEASES	C1QB(1),NCAM2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	MVD(2);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
KEGG_THYROID_CANCER	CCDC6(1),TFG(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	CREB3L4(1),DYNC1LI1(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_CLASS_C3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	GRM2(1),GRM7(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_CLASSICAL_ANTIBODY_MEDIATED_COMPLEMENT_ACTIVATION	C1QB(1),C1R(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_COMPLEMENT_CASCADE	C1QB(1),C1R(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	CCNE1(1),CDC25A(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S	CCNE1(1),CDC25A(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	ITPR1(1),ITPR2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_FORMATION_OF_PLATELET_PLUG	ADRA2C(4),COL1A2(1),F2R(1),FGB(1),ITPR1(1),ITPR2(1),PRKCZ(1),SPARC(1),SYK(1),TLN1(1);ADRA2C(1),COL1A1(1),FGB(1),LAMP2(1),PIK3CA(2),PIK3R5(1),SERPINF2(1),TGFB2(1)	1	7	6	5	0.875	0.454545454545	0.133499513193865	0.993450821624196	-1.87584757178032	0.999999999999992
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	FNBP1L(1),RIMS1(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	C1QB(1),C1R(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	ITPR1(1),ITPR2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_FREE_FATTY_ACIDS	ITPR1(1),ITPR2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
ST_GA12_PATHWAY	MYEF2(1),PLD3(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
ST_G_ALPHA_I_PATHWAY	ITPR1(1),ITPR2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
ST_P38_MAPK_PATHWAY	MYEF2(1),NFKB1(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
ST_T_CELL_SIGNAL_TRANSDUCTION	NFKB1(1),NFKB2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
ST_WNT_CA2_CYCLIC_GMP_PATHWAY	ITPR1(1),ITPR2(1);	6	2	11	0	0.25	0	NA	1	-1.7531484283325	0.999999999999992
Taube_EMT	COL1A2(1),EPB41L4B(1),FBLN1(1),FGFR2(1),FST(1),HOOK1(1),NEFM(1),PPM1D(1),SEMA5A(1),SERPINB2(1),SMPDL3B(1),SYK(1),TMEM30B(1),TMEM40(1),TNFAIP6(1);CYBRD1(1),CYP27B1(1),IGFBP2(1),LEPREL1(2),PMP22(1),ST14(2)	1	7	6	5	0.875	0.454545454545	0.133499513193865	0.993450821624196	-1.87584757178032	0.999999999999992
BIOCARTA_TID_PATHWAY	JAK2(1),NFKB1(1),USH1C(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	NEFM(1),PRPH(1),TOMM40L(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
KEGG_OOCYTE_MEIOSIS	ADCY5(1),CALML5(1),CCNE1(1),ITPR1(1),ITPR2(1);IGF1R(1)	3	5	10	1	0.625	0.0909090909091	0.0724166075885502	0.998968008255934	-2.47278308332053	0.999999999999998
KEGG_SALIVARY_SECRETION	ADCY5(1),AQP5(1),ATP2B1(1),CALML5(1),ITPR1(1),ITPR2(1),KCNMA1(1);ADRA1B(2),LPO(2)	2	6	9	2	0.75	0.181818181818	0.0888709098437984	0.998822470958694	-2.47664712701175	0.999999999999998
REACTOME_BASIGIN_INTERACTIONS	ITGA3(1),L1CAM(1),SLC7A6(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	CCNE1(1),CDC25A(1),POLA2(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
REACTOME_GLUCONEOGENESIS	ENO1(1),GAPDHS(1),PFKFB1(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
REACTOME_HUMAN_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	NFKB1(1),NFKB2(1),TLR3(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
REACTOME_INHIBITION_OF_INSULIN_SECRETION_BY_ADRENALINE_NORADRENALINE	ADCY5(1),ADRA2C(4),CACNB3(1);ADRA2C(1)	3	5	10	1	0.625	0.0909090909091	0.0724166075885502	0.998968008255934	-2.47278308332053	0.999999999999998
REACTOME_OPIOID_SIGNALLING	ADCY5(1),ITPR1(1),ITPR2(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	AGTR1(1),CCL25(1),CCR6(1),F2R(1),MC2R(1),OPRL1(1),PROKR2(1),QRFPR(1),RLN3(2);AGTR1(1),C3AR1(1),CCR5(1),CXCR3(1)	1	7	8	3	0.875	0.272727272727	0.0649453420777337	0.999404620147654	-2.59591267693323	0.999999999999998
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	ADRA2C(4),FGB(1),TLN1(1);ADRA2C(1),FGB(1)	3	5	10	1	0.625	0.0909090909091	0.0724166075885502	0.998968008255934	-2.47278308332053	0.999999999999998
REACTOME_PLC_BETA_MEDIATED_EVENTS	ADCY5(1),ITPR1(1),ITPR2(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
REACTOME_PLC_GAMMA1_SIGNALLING	ADCY5(1),ITPR1(1),ITPR2(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_THE_ANTIVIRAL_CYTOKINE_IFN_ALPHA_BETA_CASCADE	NFKB1(1),NFKB2(1),TLR3(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
ST_GA13_PATHWAY	NFKB1(1),NFKB2(1),PLD3(1);	5	3	11	0	0.375	0	NA	1	-2.21324140120322	0.999999999999998
KEGG_GASTRIC_ACID_SECRETION	ADCY5(1),CALML5(1),ITPR1(1),ITPR2(1);	4	4	11	0	0.5	0	NA	1	-2.63944438597722	1
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	ADH4(1),ALDH3A2(1),ENO1(1),GAPDHS(1),PDHA2(1);ADPGK(1),GALM(1),PFKP(1),PGK2(1)	3	5	9	2	0.625	0.181818181818	0.151274334613122	0.993728665555291	-1.9772447378225	1
KEGG_LONG_TERM_POTENTIATION	ARAF(1),CALML5(1),ITPR1(1),ITPR2(1);	4	4	11	0	0.5	0	NA	1	-2.63944438597722	1
KEGG_MRNA_SURVEILLANCE_PATHWAY	CLP1(1),PABPC3(1),PABPC4L(2),PABPN1(1),UPF2(1);CLP1(1)	4	4	10	1	0.5	0.0909090909091	0.11483997468206	0.995184038527692	-1.99935054390234	1
KEGG_RNA_DEGRADATION	ENO1(1),PABPC3(1),PABPC4L(2),PATL1(1),TOB2(1),ZCCHC7(1);EXOSC9(1)	2	6	10	1	0.75	0.0909090909091	0.0436530594723576	0.999841232039374	-2.9405178152232	1
REACTOME_AXON_GUIDANCE	CACNB3(1),COL1A2(1),ERBB2(1),PFN2(1),ROBO1(2),RRAS(1),SEMA5A(1),TLN1(1);ARHGEF12(1),COL1A1(1),FES(1),ROBO1(1),ROBO2(1),SEMA4D(1),TREM2(1)	2	6	8	3	0.75	0.272727272727	0.142299106979224	0.995117885210764	-2.05713834775841	1
REACTOME_INNATE_IMMUNITY_SIGNALING	C1QB(1),C1R(1),IRF3(1),NFKB1(1),NFKB2(1),TLR3(1);RIPK3(1),TLR10(1)	3	5	9	2	0.625	0.181818181818	0.151274334613122	0.993728665555291	-1.9772447378225	1
REACTOME_TOLL_LIKE_RECEPTOR_3_CASCADE	IRF3(1),NFKB1(1),NFKB2(1),TLR3(1);RIPK3(1)	4	4	10	1	0.5	0.0909090909091	0.11483997468206	0.995184038527692	-1.99935054390234	1
ST_GAQ_PATHWAY	ITPR1(1),ITPR2(1),NFKB1(1),NFKB2(1),PLD3(1);	3	5	11	0	0.625	0	NA	1	-3.05456333096191	1
BIOCARTA_AGPCR_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_AHSP_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAP13_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAP95_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAPCENTROSOME_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_ARAP_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_ARENRF2_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_ASBCELL_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_SRC_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BARR_MAPK_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_BLYMPHOCYTE_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CALCINEURIN_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CARM1_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CDK5_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CELL2CELL_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CFTR_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CHREBP2_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_CSK_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF2_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_ETS_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_GPCR_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_GRANULOCYTES_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_HIF_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_HSP27_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_IL17_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_IL4_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_KREB_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_LECTIN_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_LEPTIN_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_MEF2D_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_MPR_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_MTA3_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_NDKDYNAMIN_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_NO1_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_NOS1_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_NUCLEARRS_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_PARKIN_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_PLATELETAPP_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_PLCE_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_PROTEASOME_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RAB_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RANMS_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_RB_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_SARS_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_SHH_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_STATHMIN_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_TCRA_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_TCYTOTOXIC_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
BIOCARTA_THELPER_PATHWAY	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_AFRICAN_TRYPANOSOMIASIS	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_BIOTIN_METABOLISM	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_CAFFEINE_METABOLISM	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_CYANOAMINO_ACID_METABOLISM	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_D_GLUTAMINE_AND_D_GLUTAMATE_METABOLISM	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_FATTY_ACID_BIOSYNTHESIS	;	8	0	11	0	0	0	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	;	8	0	11	0	0	0	NA	NA	NA	NA
