Row.names	PathwayMutatedGenes	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCA12Cancer_NumNonMuts	BRCA12Cancer_NumMuts	BRCAXCancer_MutationRate	BRCA12Cancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
BIOCARTA_LONGEVITY_PATHWAY	IGF1R(1),PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_LYM_PATHWAY	ITGA4(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_MONOCYTE_PATHWAY	ITGA4(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	PNMT(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_NFAT_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_NGF_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_PTEN_PATHWAY	ILK(1),PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_TFF_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_TGFB_PATHWAY	SMAD7(2),TGFB2(1),TGFBR1(3);SMAD7(1),TGFBR2(1)	5	6	6	2	0.545454545455	0.25	0.297822381791627	0.962887989203779	-1.28785650604611	0.99999999988514
BIOCARTA_TRKA_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_VEGF_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_CELL_CYCLE	BUB1B(2),MDM2(3),TGFB2(1);CCNE1(1),CDC25A(1)	5	6	6	2	0.545454545455	0.25	0.297822381791627	0.962887989203779	-1.28785650604611	0.99999999988514
KEGG_GALACTOSE_METABOLISM	GAA(1),PFKP(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_HEDGEHOG_SIGNALING_PATHWAY	WNT2B(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	CLDN23(2),ITGA4(2),NCF2(2),PIK3CA(2),PIK3R5(1),PTK2B(1);MYL2(1),SIPA1(1)	5	6	6	2	0.545454545455	0.25	0.297822381791627	0.962887989203779	-1.28785650604611	0.99999999988514
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	TUBAL3(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	UGT1A3(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_SELENOCOMPOUND_METABOLISM	CTH(1),PAPSS1(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_SMALL_CELL_LUNG_CANCER	PIK3CA(2),PIK3R5(1),TRAF2(3);CCNE1(1),ITGA3(1),NFKB1(1)	5	6	6	2	0.545454545455	0.25	0.297822381791627	0.962887989203779	-1.28785650604611	0.99999999988514
KEGG_STARCH_AND_SUCROSE_METABOLISM	GAA(1),UGT1A3(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_STEROID_BIOSYNTHESIS	CYP27B1(1),EBP(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
KEGG_VIBRIO_CHOLERAE_INFECTION	ATP6V1E2(1),ATP6V1H(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_AMINE_DERIVED_HORMONES	PNMT(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_CDC20_PHOSPHO_APC_MEDIATED_DEGRADATION_OF_CYCLIN_A	BUB1B(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_CELL_CELL_ADHESION_SYSTEMS	CLDN23(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_CELL_JUNCTION_ORGANIZATION	CLDN23(2),ILK(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	RPTOR(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	EIF3A(1),RPS16(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_GAB1_SIGNALOSOME	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	PROC(1),PROZ(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_GLUCURONIDATION	UGT1A3(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	SCARB1(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_INACTIVATION_OF_APC_VIA_DIRECT_INHIBITION_OF_THE_APCOMPLEX	BUB1B(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_LIPOPROTEIN_METABOLISM	SCARB1(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_METABOLISM_OF_AMINO_ACIDS	ADC(1),ALDH6A1(2),OTC(1),SLC7A3(3);MCCC1(1),SLC7A6(1)	5	6	6	2	0.545454545455	0.25	0.297822381791627	0.962887989203779	-1.28785650604611	0.99999999988514
REACTOME_METABOLISM_OF_PROTEINS	CCT3(1),EIF3A(1),FBXW5(1),FBXW9(1),KIF13A(1),PIGG(1),PIGW(1),PROC(1),PROZ(1),RPL7(2),RPS16(1),SPHK1(1);FBXW10(1),LONP2(1),PIGF(1),PIGL(1),PIGM(1),RPL35A(1)	2	9	4	4	0.818181818182	0.5	0.242522207487985	0.976264189886481	-1.4731473687867	0.99999999988514
REACTOME_METABOLISM_OF_RNA	EXOSC9(1),NUP155(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_MTORC1_MEDIATED_SIGNALLING	MTOR(1),RPTOR(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_MTOR_SIGNALLING	MTOR(1),RPTOR(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_MYOGENESSIS	CDON(1),MYF5(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	ARHGEF12(1),MCF2(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	RPTOR(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE	BUB1B(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_RNA_POLYMERASE_I_PROMOTER_CLEARANCE	HIST1H2AB(1),KAT2B(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_STEROID_HORMONES	CYP27B1(1),STAR(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_TIE2_SIGNALING	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_TIGHT_JUNCTION_INTERACTIONS	CLDN23(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
REACTOME_TRANSLATION_INITIATION_COMPLEX_FORMATION	EIF3A(1),RPS16(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
SA_TRKA_RECEPTOR	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_CASPASE_PATHWAY	LMNB1(1),PARP1(1),PRF1(3);DFFB(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
BIOCARTA_GH_PATHWAY	HNF1A(1),PIK3CA(2),PTPN6(1),SLC2A4(1);JAK2(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
KEGG_ARACHIDONIC_ACID_METABOLISM	AKR1C3(1),HPGDS(2),PLA2G6(1),TBXAS1(1);PLA2G2D(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
KEGG_BACTERIAL_INVASION_OF_EPITHELIAL_CELLS	ILK(1),PIK3CA(2),PIK3R5(1),SHC2(1),WASF1(1);CAV3(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	PIK3CA(2),PIK3R5(1),PLA2G6(1),SPHK1(1),WASF1(1);SYK(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
KEGG_GLIOMA	IGF1R(1),MDM2(3),MTOR(1),PIK3CA(2),PIK3R5(1),SHC2(1);ARAF(1),CALML5(1),PDGFRA(1)	3	8	5	3	0.727272727273	0.375	0.245433878589118	0.978447249345082	-1.53552121874728	0.999999999885142
KEGG_VEGF_SIGNALING_PATHWAY	PIK3CA(2),PIK3R5(1),PLA2G6(1),SHC2(1),SPHK1(1);PLA2G2D(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	ARHGEF12(1),MCF2(1),PSEN2(3);PSEN2(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
REACTOME_INFLUENZA_LIFE_CYCLE	CANX(1),NUP155(1),RPL7(2),RPS16(1);RPL35A(1)	6	5	7	1	0.454545454545	0.125	0.187586486514601	0.98297213622291	-1.52575977481479	0.999999999885142
BIOCARTA_ATRBRCA_PATHWAY	HUS1(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
BIOCARTA_BCELLSURVIVAL_PATHWAY	MTOR(1),PIK3CA(2);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
BIOCARTA_CTL_PATHWAY	PRF1(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
BIOCARTA_IGF1MTOR_PATHWAY	IGF1R(1),MTOR(1),PIK3CA(2);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
BIOCARTA_INSULIN_PATHWAY	PIK3CA(2),SLC2A4(1);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
BIOCARTA_MAPK_PATHWAY	MAP3K9(1),TGFB2(1),TGFBR1(3),TRAF2(3);ARAF(1),MAP3K9(1),NFKB1(1)	4	7	6	2	0.636363636364	0.25	0.20952846292271	0.985115503691355	-1.6653024719949	0.999999999999992
BIOCARTA_MET_PATHWAY	PIK3CA(2),PTK2B(1);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
BIOCARTA_PPARA_PATHWAY	CITED2(1),PIK3CA(2);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
KEGG_FATTY_ACID_ELONGATION_IN_MITOCHONDRIA	HADHA(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
KEGG_GRAFT_VERSUS_HOST_DISEASE	PRF1(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
KEGG_INOSITOL_PHOSPHATE_METABOLISM	ALDH6A1(2),INPP5A(3),IPPK(1),PIK3CA(2);INPP5E(1),PI4K2B(1)	4	7	6	2	0.636363636364	0.25	0.20952846292271	0.985115503691355	-1.6653024719949	0.999999999999992
KEGG_PHAGOSOME	ATP6V1E2(1),ATP6V1H(1),CANX(1),HGS(1),LAMP2(1),NCF2(2),SCARB1(2),TUBAL3(2);C1R(1),DYNC1LI1(1),RILP(1),TFRC(1)	4	7	6	2	0.636363636364	0.25	0.20952846292271	0.985115503691355	-1.6653024719949	0.999999999999992
KEGG_PROTEIN_PROCESSING_IN_ENDOPLASMIC_RETICULUM	CANX(1),CAPN1(1),CRYAA(1),DNAJB12(1),PRKCSH(1),TRAF2(3),TUSC3(1);DNAJC10(1),UFD1L(1)	4	7	6	2	0.636363636364	0.25	0.20952846292271	0.985115503691355	-1.6653024719949	0.999999999999992
KEGG_PYRIMIDINE_METABOLISM	CTPS2(1),ENTPD4(1),ENTPD6(1),NME7(1),NT5C2(1),NT5C3(2),NT5M(1),POLE2(1);NT5C1A(1),POLA2(1),POLR3GL(1)	4	7	6	2	0.636363636364	0.25	0.20952846292271	0.985115503691355	-1.6653024719949	0.999999999999992
KEGG_TYPE_I_DIABETES_MELLITUS	PRF1(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	MDM2(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	MTOR(1),PIK3CA(2);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
REACTOME_DEATH_RECEPTOR_SIGNALLING	TRAF2(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	SLC2A11(1),SLC2A3(1),SLC2A4(1);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
REACTOME_STABILIZATION_OF_P53	MDM2(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
SA_G1_AND_S_PHASES	MDM2(3);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
SA_PTEN_PATHWAY	ILK(1),PIK3CA(2),PTK2B(1);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	PIK3CA(2),SLC2A4(1);	8	3	8	0	0.272727272727	0	NA	1	-1.60963010996598	0.999999999999992
BIOCARTA_ARF_PATHWAY	MDM2(3),PIK3CA(2);	6	5	8	0	0.454545454545	0	NA	1	-2.22150060433594	1
BIOCARTA_CTCF_PATHWAY	MDM2(3),MTOR(1),PIK3CA(2),TGFB2(1),TGFBR1(3);TGFBR2(1)	4	7	7	1	0.636363636364	0.125	0.0945100085514177	0.997816940541399	-2.22898241431057	1
BIOCARTA_D4GDI_PATHWAY	PARP1(1),PRF1(3);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
BIOCARTA_EIF4_PATHWAY	EIF4G3(1),MTOR(1),PIK3CA(2);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
BIOCARTA_IL7_PATHWAY	NMI(2),PIK3CA(2),PTK2B(1);	6	5	8	0	0.454545454545	0	NA	1	-2.22150060433594	1
BIOCARTA_MTOR_PATHWAY	EIF3A(1),EIF4G3(1),MTOR(1),PIK3CA(2);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
BIOCARTA_P38MAPK_PATHWAY	MAP3K9(1),TGFB2(1),TGFBR1(3),TRAF2(3);MAP3K9(1)	4	7	7	1	0.636363636364	0.125	0.0945100085514177	0.997816940541399	-2.22898241431057	1
KEGG_APOPTOSIS	CAPN1(1),PIK3CA(2),PIK3R5(1),TNFRSF10A(1),TNFRSF10C(1),TRAF2(3);DFFB(1),ENDOG(1),NFKB1(1)	3	8	6	2	0.727272727273	0.25	0.142299106979224	0.995117885210764	-2.05713834775841	1
KEGG_CHRONIC_MYELOID_LEUKEMIA	MDM2(3),PIK3CA(2),PIK3R5(1),SHC2(1),TGFB2(1),TGFBR1(3);ARAF(1),NFKB1(1),TGFBR2(1)	2	9	5	3	0.818181818182	0.375	0.151274334613122	0.993728665555291	-1.9772447378225	1
KEGG_MTOR_SIGNALING_PATHWAY	MTOR(1),PIK3CA(2),PIK3R5(1),RPTOR(2);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
KEGG_RHEUMATOID_ARTHRITIS	ATP6V1E2(1),ATP6V1H(1),MMP3(1),TGFB2(1);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
KEGG_VIRAL_MYOCARDITIS	EIF4G3(1),PRF1(3),SGCA(1);	6	5	8	0	0.454545454545	0	NA	1	-2.22150060433594	1
KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	MMACHC(3),PNLIP(1),SCARB1(2),SLC5A6(1);	4	7	8	0	0.636363636364	0	NA	1	-2.83912064918102	1
REACTOME_CD28_CO_STIMULATION	MTOR(1),PIK3CA(2),YES1(1);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
REACTOME_CELL_CYCLE_MITOTIC	BUB1B(2),CENPI(1),CLIP1(1),DCTN3(1),DNA2(1),POLE2(1),RPA4(3);CCNE1(1),CDC25A(1),POLA2(1),RPA1(1),TSGA14(1)	2	9	5	3	0.818181818182	0.375	0.151274334613122	0.993728665555291	-1.9772447378225	1
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	ARHGEF12(1),MCF2(1),PIK3CA(2);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
REACTOME_HORMONE_BIOSYNTHESIS	CYP27B1(1),PNMT(2),STAR(1),TBXAS1(1);	6	5	8	0	0.454545454545	0	NA	1	-2.22150060433594	1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	ATP6V1H(1),CCNT1(2),NUP155(1);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	ECI1(1),HADHA(3);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
REACTOME_MITOTIC_M_M_G1_PHASES	BUB1B(2),CENPI(1),CLIP1(1);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
REACTOME_MITOTIC_PROMETAPHASE	BUB1B(2),CENPI(1),CLIP1(1);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
REACTOME_NEURORANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	GRIK1(1),GRIP2(1),MDM2(3);	6	5	8	0	0.454545454545	0	NA	1	-2.22150060433594	1
REACTOME_PI3K_AKT_SIGNALLING	MDM2(3),MTOR(1),PIK3CA(2);	5	6	8	0	0.545454545455	0	NA	1	-2.52539548934862	1
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A7(1),SLC7A3(3),SLC9A6(1);SLC15A1(1),SLC5A11(1),SLC7A6(1),SLC9A9(1)	3	8	6	2	0.727272727273	0.25	0.142299106979224	0.995117885210764	-2.05713834775841	1
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	GRIP2(1),MDM2(3);	7	4	8	0	0.363636363636	0	NA	1	-1.91959591707434	1
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	ABCD3(1),NUP155(1),SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC2A11(1),SLC2A3(1),SLC2A4(1),SLC5A7(1),SLC7A3(3),SLC9A6(1);SLC15A1(1),SLC29A2(1),SLC37A4(1),SLC5A11(1),SLC7A6(1),SLC9A9(1)	1	10	5	3	0.909090909091	0.375	0.0724166075885503	0.998968008255934	-2.47278308332053	1
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	EBP(1),NOLC1(1),PIK3CA(2),SLC2A4(1);	6	5	8	0	0.454545454545	0	NA	1	-2.22150060433594	1
BIOCARTA_AGPCR_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AHSP_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAP13_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAP95_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_AKAPCENTROSOME_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ARAP_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ARENRF2_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ASBCELL_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BARRESTIN_SRC_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BARR_MAPK_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_BLYMPHOCYTE_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CALCINEURIN_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CARM1_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CDK5_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CELL2CELL_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CFTR_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CHREBP2_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_CSK_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_EIF2_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_ETS_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_GPCR_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_GRANULOCYTES_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_HIF_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_HSP27_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_IL17_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_IL4_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_KREB_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_LECTIN_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_LEPTIN_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MEF2D_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MPR_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_MTA3_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NDKDYNAMIN_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NO1_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NOS1_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_NUCLEARRS_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PARKIN_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PLATELETAPP_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PLCE_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_PROTEASOME_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_RAB_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_RANMS_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_RB_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_SARS_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_SHH_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_STATHMIN_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_TCRA_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_TCYTOTOXIC_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
BIOCARTA_THELPER_PATHWAY	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_AFRICAN_TRYPANOSOMIASIS	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_BIOTIN_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_CAFFEINE_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_CYANOAMINO_ACID_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_D_GLUTAMINE_AND_D_GLUTAMATE_METABOLISM	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_FATTY_ACID_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	;	11	0	8	0	0	0	NA	NA	NA	NA
KEGG_LYSINE_BIOSYNTHESIS	;	11	0	8	0	0	0	NA	NA	NA	NA
